t,n_agents,n_in_store,n_in_vestibule,n_in_street,flow_left_door_per_min,flow_top_door_per_min,flow_right_door_per_min,contacts_lt_1m,contacts_lt_covid,avg_speed,avg_speed_store,avg_speed_vestibule,queue_front_cashiers,density_store,density_vestibule
13.199999999999955,20,14,0,0,0.0,0.0,0.0,12,33,0.5704654698200995,0.7303250311869318,0.0,0,0.01971345090998697,0.0
13.232999999999954,20,14,0,0,0.0,0.0,0.0,11,32,0.5660915042936748,0.7182729328594909,0.0,0,0.01971345090998697,0.0
13.265999999999954,20,14,0,0,0.0,0.0,0.0,11,32,0.5584442047022162,0.7020972503131999,0.0,0,0.01971345090998697,0.0
13.298999999999953,20,14,0,0,0.0,0.0,0.0,10,32,0.546217513400896,0.6798911336523769,0.0,0,0.01971345090998697,0.0
13.331999999999953,20,14,0,0,0.0,0.0,0.0,10,32,0.5285020953640444,0.650314073895448,0.0,0,0.01971345090998697,0.0
13.364999999999952,20,14,0,0,0.0,0.0,0.0,10,32,0.5073784902663419,0.6162986735216769,0.0,0,0.01971345090998697,0.0
13.397999999999952,20,14,0,0,0.0,0.0,0.0,10,33,0.5013730142758701,0.6042723725606499,0.0,0,0.01971345090998697,0.0
13.430999999999951,20,14,0,0,0.0,0.0,0.0,10,34,0.5081653670088544,0.6108807760727819,0.0,0,0.01971345090998697,0.0
13.46399999999995,20,14,0,0,0.0,0.0,0.0,10,34,0.5087539113229915,0.6089398750003355,0.0,0,0.01971345090998697,0.0
13.49699999999995,20,14,0,0,0.0,0.0,0.0,10,33,0.48684593678018107,0.5751372971393113,0.0,0,0.01971345090998697,0.0
13.52999999999995,20,14,0,0,0.0,0.0,0.0,10,33,0.4624290552539847,0.537727960213335,0.0,0,0.01971345090998697,0.0
13.562999999999949,20,14,0,0,0.0,0.0,0.0,10,33,0.4519742578820143,0.5206095586487229,0.0,0,0.01971345090998697,0.0
13.595999999999949,20,14,0,0,0.0,0.0,0.0,12,32,0.43410376078370216,0.4930115394945303,0.0,0,0.01971345090998697,0.0
13.628999999999948,20,15,0,0,0.0,0.0,0.0,12,32,0.42149557302761786,0.5043839540970227,0.0,0,0.021121554546414616,0.0
13.661999999999948,20,15,0,0,0.0,0.0,0.0,12,32,0.41474962716208996,0.4946638792391812,0.0,0,0.021121554546414616,0.0
13.694999999999947,20,15,0,0,0.0,0.0,0.0,12,32,0.4128172251226953,0.4914119297107962,0.0,0,0.021121554546414616,0.0
13.727999999999946,20,15,0,0,0.0,0.0,0.0,13,32,0.4121748128882975,0.48991763236419783,0.0,0,0.021121554546414616,0.0
13.760999999999946,20,15,0,0,0.0,0.0,0.0,14,33,0.41310975688139545,0.49055313806732864,0.0,0,0.021121554546414616,0.0
13.793999999999945,20,15,0,0,0.0,0.0,0.0,15,33,0.4216151494446816,0.501301303868887,0.0,0,0.021121554546414616,0.0
13.826999999999945,20,15,0,0,0.0,0.0,0.0,15,33,0.4299304294842575,0.5118086985118112,0.0,0,0.021121554546414616,0.0
13.859999999999944,20,15,0,0,0.0,0.0,0.0,15,33,0.43874707538549096,0.5229926038400985,0.0,0,0.021121554546414616,0.0
13.892999999999944,20,15,0,0,0.0,0.0,0.0,15,34,0.44694693202896507,0.5333589795719206,0.0,0,0.021121554546414616,0.0
13.925999999999943,20,15,0,0,0.0,0.0,0.0,16,34,0.45492780096022634,0.5434359968961368,0.0,0,0.021121554546414616,0.0
13.958999999999943,20,15,0,0,0.0,0.0,0.0,15,33,0.4633348379260053,0.5540826167191288,0.0,0,0.021121554546414616,0.0
13.991999999999942,20,15,0,0,0.0,0.0,0.0,15,34,0.47033789367564127,0.5628578843071667,0.0,0,0.021121554546414616,0.0
14.024999999999942,20,15,0,0,0.0,0.0,0.0,15,34,0.47592801399586115,0.569749681225968,0.0,0,0.021121554546414616,0.0
14.057999999999941,20,15,0,0,0.0,0.0,0.0,14,34,0.4808455325992944,0.575745384921795,0.0,0,0.021121554546414616,0.0
14.09099999999994,20,15,0,0,0.0,0.0,0.0,14,35,0.4865181363689436,0.5827493190441226,0.0,0,0.021121554546414616,0.0
14.12399999999994,20,15,0,0,0.0,0.0,0.0,14,35,0.4910473492625516,0.5882313938100042,0.0,0,0.021121554546414616,0.0
14.15699999999994,20,15,0,0,0.0,0.0,0.0,15,36,0.49596225900884255,0.5942318226893185,0.0,0,0.021121554546414616,0.0
14.189999999999939,20,15,0,0,0.0,0.0,0.0,14,36,0.501876132083882,0.601569933589659,0.0,0,0.021121554546414616,0.0
14.222999999999939,20,15,0,0,0.0,0.0,0.0,14,36,0.508121140985361,0.6093571311927338,0.0,0,0.021121554546414616,0.0
14.255999999999938,20,15,0,0,0.0,0.0,0.0,14,36,0.5139889867314074,0.6166508434437852,0.0,0,0.021121554546414616,0.0
14.288999999999938,20,15,0,0,0.0,0.0,0.0,13,36,0.5205006739424365,0.6248137410225957,0.0,0,0.021121554546414616,0.0
14.321999999999937,20,15,0,0,0.0,0.0,0.0,12,36,0.5265119376890783,0.6323216556260254,0.0,0,0.021121554546414616,0.0
14.354999999999936,20,15,0,0,0.0,0.0,0.0,11,34,0.5309516456391082,0.6377478739553013,0.0,0,0.021121554546414616,0.0
14.387999999999936,20,15,0,0,0.0,0.0,0.0,11,34,0.5344103308550743,0.6418815471038624,0.0,0,0.021121554546414616,0.0
14.420999999999935,20,15,0,0,0.0,0.0,0.0,10,33,0.5368213611837304,0.6446364481153366,0.0,0,0.021121554546414616,0.0
14.453999999999935,20,15,0,0,0.0,0.0,0.0,10,33,0.5341774065754052,0.6406725886867152,0.0,0,0.021121554546414616,0.0
14.486999999999934,20,15,0,0,0.0,0.0,0.0,9,32,0.534730836573795,0.6409966195784241,0.0,0,0.021121554546414616,0.0
14.519999999999934,20,15,0,0,0.0,0.0,0.0,9,32,0.5343505740597144,0.6401044301052481,0.0,0,0.021121554546414616,0.0
14.552999999999933,20,15,0,0,0.0,0.0,0.0,9,32,0.5332638441078508,0.63830279711934,0.0,0,0.021121554546414616,0.0
14.585999999999933,20,15,0,0,0.0,0.0,0.0,9,32,0.5260295261710173,0.6283395429686673,0.0,0,0.021121554546414616,0.0
14.618999999999932,20,15,0,0,0.0,0.0,0.0,10,32,0.5189946416403151,0.6186780905203667,0.0,0,0.021121554546414616,0.0
14.651999999999932,20,15,0,0,0.0,0.0,0.0,11,32,0.5302635292706467,0.6334553089625409,0.0,0,0.021121554546414616,0.0
14.684999999999931,20,15,0,0,0.0,0.0,0.0,11,30,0.5371920523642592,0.6424728951915731,0.0,0,0.021121554546414616,0.0
